variant,params,Sharpe,CAGR,MaxDD,n_days,vol_ann,yearly_sharpes,min_yearly_sharpe,robust_score,wf_mean,wf_std,wf_min,wf_score,wf_sharpes,composite_score,full_sharpe,full_max_dd
daily_static,"{'n_triangles': 10, 'window': 105, 'entry_z': 2.25, 'exit_z': 0.5, 'weight_cap': 0.2, 'adf_max': 0.05}",0.5069408367211179,0.0993733519517146,-0.30229859462856856,1827,0.24613086247894603,"{2020: nan, 2021: 0.8726475815792455, 2022: 1.0582144076617916, 2023: -0.0030580129857373504, 2024: 0.02920408365245481}",-0.0030580129857373504,0.35301244925607234,0.48925201497693865,0.4808127565717565,-0.0030580129857373504,0.24823403409391295,"[0.8726475815792455, 1.0582144076617916, -0.0030580129857373504, 0.02920408365245481]",0.2807329577251356,0.5296863572174366,-0.30229859462856856
daily_static,"{'n_triangles': 10, 'window': 90, 'entry_z': 2.0, 'exit_z': 0.5, 'weight_cap': 0.15, 'adf_max': 0.05}",0.6912392534825367,0.16031132118599678,-0.255942876716732,1827,0.2600594340864094,"{2020: nan, 2021: 1.102893447518045, 2022: 1.2690425722232814, 2023: -0.34309469603183795, 2024: 0.4438853352860604}",-0.34309469603183795,0.41891902368610906,0.6181816647488872,0.6350190716611778,-0.34309469603183795,0.23205318971193079,"[1.102893447518045, 1.2690425722232814, -0.34309469603183795, 0.4438853352860604]",0.277314609823352,0.7077305432280343,-0.255942876716732
daily_static,"{'n_triangles': 10, 'window': 90, 'entry_z': 2.25, 'exit_z': 0.5, 'weight_cap': 0.2, 'adf_max': 0.05}",0.5861469473781564,0.14726734036884603,-0.31067677506864055,1827,0.3086491593283785,"{2020: nan, 2021: 0.9213506249522998, 2022: 1.057831014664764, 2023: -0.17255650130887276, 2024: 0.2876304730625481}",-0.17255650130887276,0.3791718159168387,0.5235639028426848,0.4959646719841457,-0.17255650130887276,0.2410702665888374,"[0.9213506249522998, 1.057831014664764, -0.17255650130887276, 0.2876304730625481]",0.2756634419294671,0.6102520490763249,-0.31067677506864055
daily_static,"{'n_triangles': 8, 'window': 120, 'entry_z': 2.5, 'exit_z': 0.5, 'weight_cap': 0.15, 'adf_max': 0.05}",0.4353550555243217,0.058327587201537856,-0.26315487742725985,1827,0.15932053808556523,"{2020: nan, 2021: 0.6589350829715549, 2022: 0.6085752644811007, 2023: 0.9568646503525077, 2024: -0.11014589452763689}",-0.11014589452763689,0.3226841605460218,0.5285572758193816,0.392042790393494,-0.11014589452763689,0.31050670171710726,"[0.6589350829715549, 0.6085752644811007, 0.9568646503525077, -0.11014589452763689]",0.2751390444485359,0.5170842646079737,-0.26315487742725985
daily_static,"{'n_triangles': 10, 'window': 90, 'entry_z': 2.0, 'exit_z': 0.75, 'weight_cap': 0.15, 'adf_max': 0.05}",0.7017754282520943,0.16070980043718608,-0.2537650212583361,1827,0.2546744810156285,"{2020: nan, 2021: 1.2009253131857347, 2022: 1.2121554987990475, 2023: -0.3939244803342808, 2024: 0.5346774040248823}",-0.3939244803342808,0.4200042437065446,0.6384584339188459,0.6561406663841264,-0.3939244803342808,0.23160320465992656,"[1.2009253131857347, 1.2121554987990475, -0.3939244803342808, 0.5346774040248823]",0.27267100763614577,0.7020977434009323,-0.2537650212583361
daily_static,"{'n_triangles': 12, 'window': 120, 'entry_z': 2.0, 'exit_z': 0.5, 'weight_cap': 0.15, 'adf_max': 0.05}",0.4925958620775026,0.09376433289427122,-0.3367378837496302,1827,0.23987481348664133,"{2020: nan, 2021: 0.8608910114884711, 2022: 0.8289425228533297, 2023: 0.539387471511857, 2024: -0.15882221574138317}",-0.15882221574138317,0.34086580109512754,0.5175996975280687,0.41012333296474673,-0.15882221574138317,0.2807735878974187,"[0.8608910114884711, 0.8289425228533297, 0.539387471511857, -0.15882221574138317]",0.26986472479227835,0.5081182490831958,-0.3367378837496302
daily_static,"{'n_triangles': 8, 'window': 120, 'entry_z': 2.5, 'exit_z': 0.5, 'weight_cap': 0.2, 'adf_max': 0.05}",0.43353788765938234,0.07197482596890303,-0.3402216160491792,1827,0.21235555641540968,"{2020: nan, 2021: 0.6589350829715548, 2022: 0.6085752644811009, 2023: 0.9568646503525073, 2024: -0.12131571506188477}",-0.12131571506188477,0.3184885922894961,0.5257648206858195,0.39659556579751565,-0.12131571506188477,0.30320389477468473,"[0.6589350829715548, 0.6085752644811009, 0.9568646503525073, -0.12131571506188477]",0.26915851742417407,0.5145131060174113,-0.3402216160491792
daily_static,"{'n_triangles': 8, 'window': 120, 'entry_z': 2.0, 'exit_z': 0.5, 'weight_cap': 0.15, 'adf_max': 0.05}",0.48586594079616385,0.07375022422749278,-0.25675444217760157,1827,0.17948349957285106,"{2020: nan, 2021: 0.8166711533286471, 2022: 0.84919333891644, 2023: 0.5378834077362483, 2024: -0.15756129299554858}",-0.15756129299554858,0.3363336070477243,0.5115466517464468,0.4048164130984504,-0.15756129299554858,0.27762618659811183,"[0.8166711533286471, 0.84919333891644, 0.5378834077362483, -0.15756129299554858]",0.2663965198860327,0.5805914058774069,-0.25675444217760157
daily_static,"{'n_triangles': 8, 'window': 120, 'entry_z': 2.0, 'exit_z': 0.5, 'weight_cap': 0.2, 'adf_max': 0.05}",0.4852130976059132,0.09125216426126892,-0.3325482460406566,1827,0.238383795447314,"{2020: nan, 2021: 0.8166711533286467, 2022: 0.8471719510109, 2023: 0.5353237665234633, 2024: -0.16422678163630036}",-0.16422678163630036,0.3337874437696757,0.5087350223066774,0.40710832906756494,-0.16422678163630036,0.2723355014456349,"[0.8166711533286467, 0.8471719510109, 0.5353237665234633, -0.16422678163630036]",0.2624778414156638,0.576190203618951,-0.3325482460406566
daily_static,"{'n_triangles': 10, 'window': 90, 'entry_z': 2.5, 'exit_z': 0.75, 'weight_cap': 0.2, 'adf_max': 0.05}",0.5428949242508323,0.11917714612350205,-0.32742490108519406,1827,0.2689455284555415,"{2020: nan, 2021: 1.0782977128178433, 2022: 0.955165678275942, 2023: 0.327132189167138, 2024: -0.19979115738333783}",-0.19979115738333783,0.35365881285450224,0.5402011057193964,0.5135003572784922,-0.19979115738333783,0.24349269560348272,"[1.0782977128178433, 0.955165678275942, 0.327132189167138, -0.19979115738333783]",0.25975567479286144,0.5425569081441795,-0.32742490108519406
daily_static,"{'n_triangles': 10, 'window': 90, 'entry_z': 2.5, 'exit_z': 0.5, 'weight_cap': 0.15, 'adf_max': 0.05}",0.4706908829967142,0.0811110189218176,-0.2692457714415901,1827,0.20990227458966526,"{2020: nan, 2021: 0.8651744918675455, 2022: 0.8530101305587927, 2023: 0.15172615186979074, 2024: -0.059447937533872786}",-0.059447937533872786,0.32375266266471375,0.45261570919056404,0.4132989674037824,-0.059447937533872786,0.2340766379818983,"[0.8651744918675455, 0.8530101305587927, 0.15172615186979074, -0.059447937533872786]",0.2540459940058697,0.4916449633974385,-0.2692457714415901
daily_static,"{'n_triangles': 12, 'window': 105, 'entry_z': 2.0, 'exit_z': 0.5, 'weight_cap': 0.15, 'adf_max': 0.05}",0.5149983009207478,0.10768773499976292,-0.27625866431685564,1827,0.26170007822599384,"{2020: nan, 2021: 0.44924343263396016, 2022: 1.1884103847596226, 2023: 0.2970605189690912, 2024: -0.089406480010804}",-0.089406480010804,0.33872096886534825,0.4613269640879675,0.46343475910555154,-0.089406480010804,0.2117282885330309,"[0.44924343263396016, 1.1884103847596226, 0.2970605189690912, -0.089406480010804]",0.25146078586142195,0.5087392683953676,-0.27625866431685564
daily_static,"{'n_triangles': 10, 'window': 90, 'entry_z': 2.0, 'exit_z': 0.5, 'weight_cap': 0.2, 'adf_max': 0.05}",0.672868021903833,0.18274294771308197,-0.3250515950681291,1827,0.31884060295540695,"{2020: nan, 2021: 1.1029176650279415, 2022: 1.2707345526796967, 2023: -0.35587381188170986, 2024: 0.32127015267812853}",-0.35587381188170986,0.3945307780346974,0.5847621396260143,0.6506280274530574,-0.35587381188170986,0.18827336352314367,"[1.1029176650279415, 1.2707345526796967, -0.35587381188170986, 0.32127015267812853]",0.24730022396401288,0.6984371990442838,-0.3250515950681291
