,return
2021-10-05 00:00:00+00:00,0.013264433886846365
2021-10-06 00:00:00+00:00,0.05041584519101156
2021-10-07 00:00:00+00:00,-0.013259690840705904
2021-10-08 00:00:00+00:00,-0.020673793909004253
2021-10-09 00:00:00+00:00,0.013010081093609124
2021-10-10 00:00:00+00:00,0.019133870965555896
2021-10-11 00:00:00+00:00,0.029507742536759012
2021-10-12 00:00:00+00:00,-0.010057918776116044
2021-10-13 00:00:00+00:00,0.008691829155662167
2021-10-14 00:00:00+00:00,-0.006970662393644896
2021-10-15 00:00:00+00:00,0.046514384607735035
2021-10-16 00:00:00+00:00,-0.005534447002395249
2021-10-17 00:00:00+00:00,0.015547558322889541
2021-10-18 00:00:00+00:00,0.008714487837573715
2021-10-19 00:00:00+00:00,0.01940581081920762
2021-10-20 00:00:00+00:00,-0.005044980742980491
2021-10-21 00:00:00+00:00,-0.017854633810826505
2021-10-22 00:00:00+00:00,-0.0203920724814857
2021-10-23 00:00:00+00:00,0.0022414125937724972
2021-10-24 00:00:00+00:00,0.014194980197917286
2021-10-25 00:00:00+00:00,-0.003512418267980866
2021-10-26 00:00:00+00:00,-0.022073889161606523
2021-10-27 00:00:00+00:00,0.03094418412142205
2021-10-28 00:00:00+00:00,-0.012265898160102833
2021-10-29 00:00:00+00:00,0.003480364560914944
2021-10-30 00:00:00+00:00,0.004154291692995754
2021-10-31 00:00:00+00:00,-0.018889267335660966
2021-11-01 00:00:00+00:00,-0.0014802645985565114
2021-11-02 00:00:00+00:00,0.01446342341284106
2021-11-03 00:00:00+00:00,-0.017073763762529677
2021-11-04 00:00:00+00:00,-0.006041299294329242
2021-11-05 00:00:00+00:00,-0.001648348937584555
2021-11-06 00:00:00+00:00,0.0015015552171327494
2021-11-07 00:00:00+00:00,0.014979549797354696
2021-11-08 00:00:00+00:00,0.012058959685837691
2021-11-09 00:00:00+00:00,-0.0006687458231534325
2021-11-10 00:00:00+00:00,0.018658786771908287
2021-11-11 00:00:00+00:00,-0.017760305262821026
2021-11-12 00:00:00+00:00,-0.015618762316163584
2021-11-13 00:00:00+00:00,-0.0010225055511890637
2021-11-14 00:00:00+00:00,0.010843192172445138
2021-11-15 00:00:00+00:00,-0.024733286122571155
2021-11-16 00:00:00+00:00,0.006472125557672874
2021-11-17 00:00:00+00:00,-0.009446806669413315
2021-11-18 00:00:00+00:00,-0.00881421418410262
2021-11-19 00:00:00+00:00,-0.016969581285426142
2021-11-20 00:00:00+00:00,-0.001702917267123906
2021-11-21 00:00:00+00:00,-0.00732326840596104
2021-11-22 00:00:00+00:00,-0.009233469440743367
2021-11-23 00:00:00+00:00,-0.003308462079803762
2021-11-24 00:00:00+00:00,-0.01283734021623802
2021-11-25 00:00:00+00:00,0.005990265858604061
2021-11-26 00:00:00+00:00,-0.011252674834449467
2021-11-27 00:00:00+00:00,0.007701251178038083
2021-11-28 00:00:00+00:00,0.023526945862172757
2021-11-29 00:00:00+00:00,-0.004748985368198095
2021-11-30 00:00:00+00:00,0.00041881719556388197
2021-12-01 00:00:00+00:00,0.002616625890731269
2021-12-02 00:00:00+00:00,-0.0061400240592560575
2021-12-03 00:00:00+00:00,0.0011935540867170104
2021-12-04 00:00:00+00:00,0.0226585223648606
2021-12-05 00:00:00+00:00,0.03238801858108127
2021-12-06 00:00:00+00:00,-0.002468911814010962
2021-12-07 00:00:00+00:00,-0.00787790362813216
2021-12-08 00:00:00+00:00,-0.007411904493187756
2021-12-09 00:00:00+00:00,0.01022108521332833
2021-12-10 00:00:00+00:00,0.015537845680901722
2021-12-11 00:00:00+00:00,0.0009808941499797681
2021-12-12 00:00:00+00:00,0.006759182804088072
2021-12-13 00:00:00+00:00,0.020791579424344005
2021-12-14 00:00:00+00:00,-0.0025277248096830566
2021-12-15 00:00:00+00:00,-0.018702609599247497
2021-12-16 00:00:00+00:00,-0.010820562156490457
2021-12-17 00:00:00+00:00,-0.01565952773461899
2021-12-18 00:00:00+00:00,-0.007257876313718857
2021-12-19 00:00:00+00:00,0.0030677364988121658
2021-12-20 00:00:00+00:00,0.017721629118799764
2021-12-21 00:00:00+00:00,-0.004607742331384384
2021-12-22 00:00:00+00:00,-0.03359405908128283
2021-12-23 00:00:00+00:00,-0.01816321745971739
2021-12-24 00:00:00+00:00,-0.009322229432754372
2021-12-25 00:00:00+00:00,-0.01647226699942607
2021-12-26 00:00:00+00:00,-0.002773187958498218
2021-12-27 00:00:00+00:00,-0.00822429600607472
2021-12-28 00:00:00+00:00,0.010868670998117688
2021-12-29 00:00:00+00:00,0.0018986927745849975
2021-12-30 00:00:00+00:00,-0.006032705389903246
2021-12-31 00:00:00+00:00,-0.009302274430754608
2022-01-01 00:00:00+00:00,-0.017216232756744613
2022-01-02 00:00:00+00:00,0.004501990151235079
2022-01-03 00:00:00+00:00,-0.004232662960581724
2022-01-04 00:00:00+00:00,-0.0055905243761085474
2022-01-05 00:00:00+00:00,0.010671728205108626
2022-01-06 00:00:00+00:00,0.0026847379519078984
2022-01-07 00:00:00+00:00,0.016629217106735275
2022-01-08 00:00:00+00:00,0.018575545975336047
2022-01-09 00:00:00+00:00,-0.01305153792574321
2022-01-10 00:00:00+00:00,0.015263204136472856
2022-01-11 00:00:00+00:00,-0.009603536097025212
2022-01-12 00:00:00+00:00,-0.014491436774672808
2022-01-13 00:00:00+00:00,0.0023184432048177672
2022-01-14 00:00:00+00:00,-0.012633169136822543
2022-01-15 00:00:00+00:00,-0.00777295267198228
2022-01-16 00:00:00+00:00,-0.0044360440276349986
2022-01-17 00:00:00+00:00,0.02989592416340015
2022-01-18 00:00:00+00:00,0.01509243173766654
2022-01-19 00:00:00+00:00,0.0183664934946532
2022-01-20 00:00:00+00:00,0.01133461193223067
2022-01-21 00:00:00+00:00,0.009084253142277239
2022-01-22 00:00:00+00:00,0.03023695352007722
2022-01-23 00:00:00+00:00,0.00021088193083407033
2022-01-24 00:00:00+00:00,0.026746366594601393
2022-01-25 00:00:00+00:00,-0.0018212600300581115
2022-01-26 00:00:00+00:00,0.0013788293807925037
2022-01-27 00:00:00+00:00,0.0091088742829721
2022-01-28 00:00:00+00:00,-0.006001105070652067
2022-01-29 00:00:00+00:00,-0.00871941818019596
2022-01-30 00:00:00+00:00,0.013421960196962044
2022-01-31 00:00:00+00:00,-0.00530125783655078
2022-02-01 00:00:00+00:00,-0.006995771033674262
2022-02-02 00:00:00+00:00,0.004460810018841832
2022-02-03 00:00:00+00:00,-0.006206471755110191
2022-02-04 00:00:00+00:00,0.010871924364693907
2022-02-05 00:00:00+00:00,-0.006239485607792916
2022-02-06 00:00:00+00:00,-0.002810500901844931
2022-02-07 00:00:00+00:00,-0.0028190792543814312
2022-02-08 00:00:00+00:00,0.015606453434742125
2022-02-09 00:00:00+00:00,-0.009353944828769854
2022-02-10 00:00:00+00:00,0.017901667797921482
2022-02-11 00:00:00+00:00,0.022053808601389162
2022-02-12 00:00:00+00:00,0.003074243048929496
2022-02-13 00:00:00+00:00,0.019040793313465715
2022-02-14 00:00:00+00:00,-0.0014577196399862345
2022-02-15 00:00:00+00:00,-0.003998778923996691
2022-02-16 00:00:00+00:00,-0.008382147511929712
2022-02-17 00:00:00+00:00,-0.00643871282344606
2022-02-18 00:00:00+00:00,0.0024579368200976855
2022-02-19 00:00:00+00:00,0.004508703903789512
2022-02-20 00:00:00+00:00,0.0039775197963920475
2022-02-21 00:00:00+00:00,0.013671983932873647
2022-02-22 00:00:00+00:00,-0.005086358174249885
2022-02-23 00:00:00+00:00,0.00027829500393091757
2022-02-24 00:00:00+00:00,0.012282211201022693
2022-02-25 00:00:00+00:00,-0.0351183350981517
2022-02-26 00:00:00+00:00,-0.0076923064168480625
2022-02-27 00:00:00+00:00,0.0027341664205823386
2022-02-28 00:00:00+00:00,0.035901956170358955
2022-03-01 00:00:00+00:00,0.017569735907201938
2022-03-02 00:00:00+00:00,-0.0008809287221881912
2022-03-03 00:00:00+00:00,-0.0004172544868348685
2022-03-04 00:00:00+00:00,-0.014479952398143212
2022-03-05 00:00:00+00:00,-0.0034310806990953935
2022-03-06 00:00:00+00:00,0.009958473099377559
2022-03-07 00:00:00+00:00,0.001034377871011769
2022-03-08 00:00:00+00:00,-0.003706521869453729
2022-03-09 00:00:00+00:00,0.013687716676078696
2022-03-10 00:00:00+00:00,-0.013835132133825626
2022-03-11 00:00:00+00:00,0.011663545291523622
2022-03-12 00:00:00+00:00,-0.003676255334052074
2022-03-13 00:00:00+00:00,0.00027609599056546864
2022-03-14 00:00:00+00:00,0.01766302443826751
2022-03-15 00:00:00+00:00,0.006269439262293754
2022-03-16 00:00:00+00:00,-0.004511378847656347
2022-03-17 00:00:00+00:00,0.005858094061250076
2022-03-18 00:00:00+00:00,-0.0021487465554216904
2022-03-19 00:00:00+00:00,-0.010824396255239897
2022-03-20 00:00:00+00:00,0.006436634405676597
2022-03-21 00:00:00+00:00,-0.007752149282471718
2022-03-22 00:00:00+00:00,0.008882116436228972
2022-03-23 00:00:00+00:00,-0.009594127449054876
2022-03-24 00:00:00+00:00,0.0034358511341361885
2022-03-25 00:00:00+00:00,0.006155681764908005
2022-03-26 00:00:00+00:00,-0.021916640192625608
2022-03-27 00:00:00+00:00,-0.007138925496156135
2022-03-28 00:00:00+00:00,0.012442361919183388
2022-03-29 00:00:00+00:00,-0.021417238107004712
2022-03-30 00:00:00+00:00,-0.00631398427433006
2022-03-31 00:00:00+00:00,-0.015521995928334448
2022-04-01 00:00:00+00:00,-0.0015431663695498522
2022-04-02 00:00:00+00:00,0.0050912020917059375
2022-04-03 00:00:00+00:00,-0.016846925105530153
2022-04-04 00:00:00+00:00,0.0031213735670398536
2022-04-05 00:00:00+00:00,0.0017618715053955671
2022-04-06 00:00:00+00:00,0.01935056534722514
2022-04-07 00:00:00+00:00,-0.010580715104232311
2022-04-08 00:00:00+00:00,0.011328919762198623
2022-04-09 00:00:00+00:00,-0.02130524948317447
2022-04-10 00:00:00+00:00,0.0010968569517849991
2022-04-11 00:00:00+00:00,0.005138830204721228
2022-04-12 00:00:00+00:00,-0.012291366351352953
2022-04-13 00:00:00+00:00,-0.009212247187452628
2022-04-14 00:00:00+00:00,-0.0016035401731136299
2022-04-15 00:00:00+00:00,0.004419781385426979
2022-04-16 00:00:00+00:00,0.001109130862258901
2022-04-17 00:00:00+00:00,0.008603977196169853
2022-04-18 00:00:00+00:00,0.0017419475333010277
2022-04-19 00:00:00+00:00,-0.0033314098778010615
2022-04-20 00:00:00+00:00,0.003720473676994628
2022-04-21 00:00:00+00:00,0.0053690642057405355
2022-04-22 00:00:00+00:00,-0.012283684584298977
2022-04-23 00:00:00+00:00,0.004305733244106945
2022-04-24 00:00:00+00:00,-0.0018600109851234605
2022-04-25 00:00:00+00:00,0.020400929450640898
2022-04-26 00:00:00+00:00,0.00512011800255029
2022-04-27 00:00:00+00:00,-0.013913038650661836
2022-04-28 00:00:00+00:00,0.009801422639666359
2022-04-29 00:00:00+00:00,0.016760832585985475
2022-04-30 00:00:00+00:00,0.04059997041164699
2022-05-01 00:00:00+00:00,-0.012546793398772044
2022-05-02 00:00:00+00:00,0.014670670891669164
2022-05-03 00:00:00+00:00,-0.009000441693238876
2022-05-04 00:00:00+00:00,-0.01797430997301509
2022-05-05 00:00:00+00:00,0.012860140378241352
2022-05-06 00:00:00+00:00,-0.0031370555513671595
2022-05-07 00:00:00+00:00,0.013752006728578502
2022-05-08 00:00:00+00:00,-0.014125956471909798
2022-05-09 00:00:00+00:00,0.014823184655919171
2022-05-10 00:00:00+00:00,-0.01348399212444308
2022-05-11 00:00:00+00:00,0.0640408062189596
2022-05-12 00:00:00+00:00,0.0316009910481337
2022-05-13 00:00:00+00:00,-0.03970478516584237
2022-05-14 00:00:00+00:00,-0.001389999367292798
2022-05-15 00:00:00+00:00,-0.012124050991666564
2022-05-16 00:00:00+00:00,0.024181164177472108
2022-05-17 00:00:00+00:00,-0.01648030934055813
2022-05-18 00:00:00+00:00,0.018268529486594125
2022-05-19 00:00:00+00:00,0.008320093629371255
2022-05-20 00:00:00+00:00,-0.007718621776482461
2022-05-21 00:00:00+00:00,-0.007154086869162307
2022-05-22 00:00:00+00:00,-0.006821460291436707
2022-05-23 00:00:00+00:00,-0.014318554414933264
2022-05-24 00:00:00+00:00,-0.008228281780129116
2022-05-25 00:00:00+00:00,0.010457477163840536
2022-05-26 00:00:00+00:00,0.03303740862910401
2022-05-27 00:00:00+00:00,0.010253425696984675
2022-05-28 00:00:00+00:00,-0.01141956212220611
2022-05-29 00:00:00+00:00,0.002864940906844588
2022-05-30 00:00:00+00:00,-0.0014017827226864158
2022-05-31 00:00:00+00:00,0.001601276302789631
2022-06-01 00:00:00+00:00,-0.0036313377608547578
2022-06-02 00:00:00+00:00,0.0007349315100876587
2022-06-03 00:00:00+00:00,0.005380791802002446
2022-06-04 00:00:00+00:00,-0.0009186885370548787
2022-06-05 00:00:00+00:00,0.0012498741548245007
2022-06-06 00:00:00+00:00,0.010923892451778234
2022-06-07 00:00:00+00:00,0.003940667642178441
2022-06-08 00:00:00+00:00,-0.011419680889192128
2022-06-09 00:00:00+00:00,0.00513589448521396
2022-06-10 00:00:00+00:00,-0.01368440310626501
2022-06-11 00:00:00+00:00,0.021130945451578224
2022-06-12 00:00:00+00:00,-0.0067895107187100736
2022-06-13 00:00:00+00:00,-0.05234900267578583
2022-06-14 00:00:00+00:00,-0.02067673185947229
2022-06-15 00:00:00+00:00,-0.027491932441310204
2022-06-16 00:00:00+00:00,-0.007714316106590628
2022-06-17 00:00:00+00:00,-0.009957988434672951
2022-06-18 00:00:00+00:00,-0.016609678127153263
2022-06-19 00:00:00+00:00,0.010866437465019196
2022-06-20 00:00:00+00:00,-0.010589228013574642
2022-06-21 00:00:00+00:00,-0.010056222160575012
2022-06-22 00:00:00+00:00,-0.0034241627254635717
2022-06-23 00:00:00+00:00,-0.012754587654153876
2022-06-24 00:00:00+00:00,-0.007304384783513693
2022-06-25 00:00:00+00:00,-0.0011661436106140382
2022-06-26 00:00:00+00:00,0.013568388032572333
2022-06-27 00:00:00+00:00,-0.008984194516125431
2022-06-28 00:00:00+00:00,0.01191420779686228
2022-06-29 00:00:00+00:00,-0.01105712194692465
2022-06-30 00:00:00+00:00,0.00829496834085496
2022-07-01 00:00:00+00:00,-0.001739692482240166
2022-07-02 00:00:00+00:00,-0.006757570351330131
2022-07-03 00:00:00+00:00,-0.010618784416683453
2022-07-04 00:00:00+00:00,0.011494607784462872
2022-07-05 00:00:00+00:00,0.00814841389917105
2022-07-06 00:00:00+00:00,0.003751068361920252
2022-07-07 00:00:00+00:00,0.017327098270290053
2022-07-08 00:00:00+00:00,0.010721923613673042
2022-07-09 00:00:00+00:00,-0.019613326334500754
2022-07-10 00:00:00+00:00,0.0009209311694191511
2022-07-11 00:00:00+00:00,-0.004384749620294778
2022-07-12 00:00:00+00:00,-0.008027082213692981
2022-07-13 00:00:00+00:00,-0.005557801212927743
2022-07-14 00:00:00+00:00,-0.013370659072464942
2022-07-15 00:00:00+00:00,0.013357516903190966
2022-07-16 00:00:00+00:00,-0.005811720413941341
2022-07-17 00:00:00+00:00,-0.0019392393681076175
2022-07-18 00:00:00+00:00,0.004749506053305413
2022-07-19 00:00:00+00:00,0.025394316676790443
2022-07-20 00:00:00+00:00,0.018853318774886794
2022-07-21 00:00:00+00:00,-0.03248961191551956
2022-07-22 00:00:00+00:00,0.002180487691574259
2022-07-23 00:00:00+00:00,-0.02703092959429163
2022-07-24 00:00:00+00:00,0.009585067848228527
2022-07-25 00:00:00+00:00,0.0023731802699153734
2022-07-26 00:00:00+00:00,-0.003281528129938927
2022-07-27 00:00:00+00:00,0.0008458439843741478
2022-07-28 00:00:00+00:00,0.014722251589415366
2022-07-29 00:00:00+00:00,-0.03797979505143003
2022-07-30 00:00:00+00:00,-0.038130295238847395
2022-07-31 00:00:00+00:00,0.006650087156482679
2022-08-01 00:00:00+00:00,-0.004740464181582804
2022-08-02 00:00:00+00:00,0.0009652067983392987
2022-08-03 00:00:00+00:00,-0.008903770160080857
2022-08-04 00:00:00+00:00,-0.005222990045608874
2022-08-05 00:00:00+00:00,-0.009331446610665569
2022-08-06 00:00:00+00:00,-0.0050135282506509025
2022-08-07 00:00:00+00:00,-0.018229241659805228
2022-08-08 00:00:00+00:00,0.005039016689190038
2022-08-09 00:00:00+00:00,0.006474830185438809
2022-08-10 00:00:00+00:00,-0.007157930611693724
2022-08-11 00:00:00+00:00,0.0046055838553738125
2022-08-12 00:00:00+00:00,-0.006675781474512515
2022-08-13 00:00:00+00:00,0.007238269348013358
2022-08-14 00:00:00+00:00,0.00653635501063024
2022-08-15 00:00:00+00:00,-0.0012733933058212568
2022-08-16 00:00:00+00:00,-0.009244183884285637
2022-08-17 00:00:00+00:00,0.012776771837913406
2022-08-18 00:00:00+00:00,0.023118233451823858
2022-08-19 00:00:00+00:00,-0.025045540819544142
2022-08-20 00:00:00+00:00,0.011335158647567603
2022-08-21 00:00:00+00:00,-0.0043407451933605975
2022-08-22 00:00:00+00:00,-0.009154558693253548
2022-08-23 00:00:00+00:00,-0.015498341995286399
2022-08-24 00:00:00+00:00,0.01138978714402306
2022-08-25 00:00:00+00:00,0.013130296868643298
2022-08-26 00:00:00+00:00,-0.0035207482178773284
2022-08-27 00:00:00+00:00,-0.014679022232476165
2022-08-28 00:00:00+00:00,3.6077766958426266e-05
2022-08-29 00:00:00+00:00,0.009861715916323533
2022-08-30 00:00:00+00:00,0.025710161855696117
2022-08-31 00:00:00+00:00,0.01200250479788513
2022-09-01 00:00:00+00:00,-0.007422639509373033
2022-09-02 00:00:00+00:00,0.005002025905566522
2022-09-03 00:00:00+00:00,-0.00040477203296817644
2022-09-04 00:00:00+00:00,-0.0058795529855489295
2022-09-05 00:00:00+00:00,-0.00779774931045083
2022-09-06 00:00:00+00:00,0.0018379632778904413
2022-09-07 00:00:00+00:00,-0.013035428994989101
2022-09-08 00:00:00+00:00,-0.002161341498823654
2022-09-09 00:00:00+00:00,0.03962245615849002
2022-09-10 00:00:00+00:00,0.007853149534055573
2022-09-11 00:00:00+00:00,0.0070986577874735165
2022-09-12 00:00:00+00:00,0.027094327483894738
2022-09-13 00:00:00+00:00,-0.025553349023548083
2022-09-14 00:00:00+00:00,-0.0034343482416006794
2022-09-15 00:00:00+00:00,-0.0003668848766849639
2022-09-16 00:00:00+00:00,-0.002796047731707961
2022-09-17 00:00:00+00:00,-0.00350211547044171
2022-09-18 00:00:00+00:00,0.02471935279843656
2022-09-19 00:00:00+00:00,-0.012469945499468804
2022-09-20 00:00:00+00:00,-0.012209774387474786
2022-09-21 00:00:00+00:00,-0.0039864864371568914
2022-09-22 00:00:00+00:00,-0.012311078728550669
2022-09-23 00:00:00+00:00,-0.016794518481995726
2022-09-24 00:00:00+00:00,0.0019658578448459004
2022-09-25 00:00:00+00:00,0.0026764487582989025
2022-09-26 00:00:00+00:00,0.009305056815876962
2022-09-27 00:00:00+00:00,0.0069636793848375
2022-09-28 00:00:00+00:00,0.009237385399293821
2022-09-29 00:00:00+00:00,0.004556919742933103
2022-09-30 00:00:00+00:00,-0.0016724390246527802
2022-10-01 00:00:00+00:00,-0.003314414764367473
2022-10-02 00:00:00+00:00,0.006972071296873073
2022-10-03 00:00:00+00:00,-0.010223222340992199
2022-10-04 00:00:00+00:00,0.01264352918730889
2022-10-05 00:00:00+00:00,-0.001758856915637179
2022-10-06 00:00:00+00:00,0.0005230958426515501
2022-10-07 00:00:00+00:00,-0.010673506893830354
2022-10-08 00:00:00+00:00,0.000971113648519764
2022-10-09 00:00:00+00:00,-0.005466327498378673
2022-10-10 00:00:00+00:00,0.018444848900256345
2022-10-11 00:00:00+00:00,-0.001218356606054531
2022-10-12 00:00:00+00:00,0.00680735664138849
2022-10-13 00:00:00+00:00,0.011733494824541418
2022-10-14 00:00:00+00:00,-0.00012663831944943776
2022-10-15 00:00:00+00:00,-0.0058306696785837536
2022-10-16 00:00:00+00:00,-0.0011441874386472122
2022-10-17 00:00:00+00:00,-0.003707610089227446
2022-10-18 00:00:00+00:00,5.365130277020539e-05
2022-10-19 00:00:00+00:00,0.012748981687380187
2022-10-20 00:00:00+00:00,0.0005337590142490512
2022-10-21 00:00:00+00:00,-0.003350158784323853
2022-10-22 00:00:00+00:00,9.484264737285585e-05
2022-10-23 00:00:00+00:00,0.00012029831929810618
2022-10-24 00:00:00+00:00,0.0037082139452443074
2022-10-25 00:00:00+00:00,0.0039895860181886934
2022-10-26 00:00:00+00:00,0.005323525392160595
2022-10-27 00:00:00+00:00,-0.0013627460800693218
2022-10-28 00:00:00+00:00,-0.006275087467923243
2022-10-29 00:00:00+00:00,-0.011296398222231996
2022-10-30 00:00:00+00:00,0.0007683078096337313
2022-10-31 00:00:00+00:00,0.00030188824562965767
2022-11-01 00:00:00+00:00,0.01064113645808789
2022-11-02 00:00:00+00:00,0.007563105903310123
2022-11-03 00:00:00+00:00,-0.01984382496994865
2022-11-04 00:00:00+00:00,-0.02800310251854985
2022-11-05 00:00:00+00:00,0.010013183233593256
2022-11-06 00:00:00+00:00,0.014981947676980323
2022-11-07 00:00:00+00:00,-0.01758405388935053
2022-11-08 00:00:00+00:00,0.040871535996960494
2022-11-09 00:00:00+00:00,0.016355000519417927
2022-11-10 00:00:00+00:00,-0.03042418897508125
2022-11-11 00:00:00+00:00,-0.003504055718508563
2022-11-12 00:00:00+00:00,0.02980204697978883
2022-11-13 00:00:00+00:00,-0.010889137678393935
2022-11-14 00:00:00+00:00,0.0018126545188148768
2022-11-15 00:00:00+00:00,-0.0015367975257268962
2022-11-16 00:00:00+00:00,0.003221781321963297
2022-11-17 00:00:00+00:00,0.0025960333462661544
2022-11-18 00:00:00+00:00,-0.006676825166904674
2022-11-19 00:00:00+00:00,-0.00891058055975844
2022-11-20 00:00:00+00:00,0.02066491078350654
2022-11-21 00:00:00+00:00,-0.011378250773290606
2022-11-22 00:00:00+00:00,0.005788441669230433
2022-11-23 00:00:00+00:00,-0.005144688124828528
2022-11-24 00:00:00+00:00,0.003944975820961119
2022-11-25 00:00:00+00:00,-8.079300415917313e-05
2022-11-26 00:00:00+00:00,-0.004792327258772223
2022-11-27 00:00:00+00:00,0.0011855247074824909
2022-11-28 00:00:00+00:00,-0.015374497417275168
2022-11-29 00:00:00+00:00,0.0043512639613131525
2022-11-30 00:00:00+00:00,0.00976602597789496
2022-12-01 00:00:00+00:00,0.002874829015566228
2022-12-02 00:00:00+00:00,-0.005523231787616462
2022-12-03 00:00:00+00:00,0.00856531239818368
2022-12-04 00:00:00+00:00,0.00023157082302482514
2022-12-05 00:00:00+00:00,-0.0070577691420958015
2022-12-06 00:00:00+00:00,0.008608561237233678
2022-12-07 00:00:00+00:00,0.011046548459573804
2022-12-08 00:00:00+00:00,0.0023861086487784676
2022-12-09 00:00:00+00:00,-0.001434643985732732
2022-12-10 00:00:00+00:00,-0.0016885904712733448
2022-12-11 00:00:00+00:00,0.006231897939220842
2022-12-12 00:00:00+00:00,-0.004225414584403205
2022-12-13 00:00:00+00:00,0.015830587378176622
2022-12-14 00:00:00+00:00,0.0076570506644265
2022-12-15 00:00:00+00:00,-0.015011675946881495
2022-12-16 00:00:00+00:00,0.02804715187670934
2022-12-17 00:00:00+00:00,-0.003385339005999511
2022-12-18 00:00:00+00:00,0.001365482744819293
2022-12-19 00:00:00+00:00,0.007105435449542395
2022-12-20 00:00:00+00:00,-0.0024804358307773736
2022-12-21 00:00:00+00:00,0.004623892592270189
2022-12-22 00:00:00+00:00,0.002989812089963061
2022-12-23 00:00:00+00:00,0.00027017962095846765
2022-12-24 00:00:00+00:00,0.006456063395563918
2022-12-25 00:00:00+00:00,0.004172868870825698
2022-12-26 00:00:00+00:00,-0.003693777491319306
2022-12-27 00:00:00+00:00,-0.002618064437812177
2022-12-28 00:00:00+00:00,0.015893810194118934
2022-12-29 00:00:00+00:00,0.006164173689826944
2022-12-30 00:00:00+00:00,0.004402899308822665
2022-12-31 00:00:00+00:00,-0.002863724385357056
2023-01-01 00:00:00+00:00,-0.003968104776739598
2023-01-02 00:00:00+00:00,-0.006716914196640667
2023-01-03 00:00:00+00:00,-0.004755091618282339
2023-01-04 00:00:00+00:00,-0.0071258258422112995
2023-01-05 00:00:00+00:00,0.006316882628443947
2023-01-06 00:00:00+00:00,-0.0076611101446127094
2023-01-07 00:00:00+00:00,-0.0020318382227042546
2023-01-08 00:00:00+00:00,-0.010768206366769976
2023-01-09 00:00:00+00:00,-0.007754538778310492
2023-01-10 00:00:00+00:00,0.0007770331192728095
2023-01-11 00:00:00+00:00,0.015221828225838419
2023-01-12 00:00:00+00:00,0.020134324422794014
2023-01-13 00:00:00+00:00,0.01177937793183948
2023-01-14 00:00:00+00:00,-0.00587574650261437
2023-01-15 00:00:00+00:00,-0.005939661077685729
2023-01-16 00:00:00+00:00,0.009822913568665043
2023-01-17 00:00:00+00:00,-0.00119617490652692
2023-01-18 00:00:00+00:00,0.01567111692176452
2023-01-19 00:00:00+00:00,0.002523448126505437
2023-01-20 00:00:00+00:00,0.0031269892861711147
2023-01-21 00:00:00+00:00,0.004228252262571841
2023-01-22 00:00:00+00:00,-0.014331884197833909
2023-01-23 00:00:00+00:00,-0.0077876323087843055
2023-01-24 00:00:00+00:00,0.01334190302689154
2023-01-25 00:00:00+00:00,-0.017789950549835072
2023-01-26 00:00:00+00:00,0.007584967675676535
2023-01-27 00:00:00+00:00,-0.007856805364175936
2023-01-28 00:00:00+00:00,0.012621791248634433
2023-01-29 00:00:00+00:00,0.0013711109025607141
2023-01-30 00:00:00+00:00,0.02307473417901963
2023-01-31 00:00:00+00:00,-0.0035194510410871903
2023-02-01 00:00:00+00:00,-0.02304191079843462
2023-02-02 00:00:00+00:00,0.000987368217142906
2023-02-03 00:00:00+00:00,-0.04072386998399577
2023-02-04 00:00:00+00:00,-0.0024293417862674277
2023-02-05 00:00:00+00:00,-0.008074182939293661
2023-02-06 00:00:00+00:00,0.0023659129335970204
2023-02-07 00:00:00+00:00,-0.03439269205265622
2023-02-08 00:00:00+00:00,0.0256772016419241
2023-02-09 00:00:00+00:00,0.033021375099757076
2023-02-10 00:00:00+00:00,-0.00979444181704417
2023-02-11 00:00:00+00:00,-0.013310647568351312
2023-02-12 00:00:00+00:00,0.005813049986850891
2023-02-13 00:00:00+00:00,0.01903008019041609
2023-02-14 00:00:00+00:00,-0.02920371647725359
2023-02-15 00:00:00+00:00,0.014945287129997223
2023-02-16 00:00:00+00:00,0.01415752057853535
2023-02-17 00:00:00+00:00,-0.000310853001933213
2023-02-18 00:00:00+00:00,0.001703519917244956
2023-02-19 00:00:00+00:00,-0.014537166123752878
2023-02-20 00:00:00+00:00,0.006709535249213892
2023-02-21 00:00:00+00:00,-0.024692937737132496
2023-02-22 00:00:00+00:00,0.0013308230423535864
2023-02-23 00:00:00+00:00,0.00314824347891161
2023-02-24 00:00:00+00:00,0.016462098114581592
2023-02-25 00:00:00+00:00,0.011848590317717324
2023-02-26 00:00:00+00:00,-0.005079627806440071
2023-02-27 00:00:00+00:00,0.00682812097303464
2023-02-28 00:00:00+00:00,0.012257838364520731
2023-03-01 00:00:00+00:00,-0.011768674792169384
2023-03-02 00:00:00+00:00,0.012998634717464956
2023-03-03 00:00:00+00:00,0.007071925786208384
2023-03-04 00:00:00+00:00,0.020120201237061052
2023-03-05 00:00:00+00:00,-0.0005408140519273104
2023-03-06 00:00:00+00:00,0.0005788845723757052
2023-03-07 00:00:00+00:00,-0.0003329982815590233
2023-03-08 00:00:00+00:00,0.021065995334417765
2023-03-09 00:00:00+00:00,-0.008779947883466683
2023-03-10 00:00:00+00:00,-0.003949558577154775
2023-03-11 00:00:00+00:00,0.02642566924563714
