time,S1,S2,S3,S4,S5,ensemble_eq,ensemble_opt,buy_hold,sample
2021-12-24 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.889372504602262,in_sample
2021-12-25 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.850407491413763,in_sample
2021-12-26 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.885251880600061,in_sample
2021-12-27 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.879669503244439,in_sample
2021-12-28 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.573106432773299,in_sample
2021-12-29 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.468648325623604,in_sample
2021-12-30 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.5320147079909505,in_sample
2021-12-31 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.446901977841782,in_sample
2022-01-01 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.590651322266093,in_sample
2022-01-02 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.5498155727253575,in_sample
2022-01-03 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.469540389717494,in_sample
2022-01-04 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.4106093076832025,in_sample
2022-01-05 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.178525409391982,in_sample
2022-01-06 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.1456451009129465,in_sample
2022-01-07 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.9987817118199938,in_sample
2022-01-08 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.011694989140299,in_sample
2022-01-09 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.027397049356069,in_sample
2022-01-10 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.022617240991067,in_sample
2022-01-11 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.109141684220859,in_sample
2022-01-12 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.222698460203068,in_sample
2022-01-13 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.093132646177741,in_sample
2022-01-14 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.142025841951648,in_sample
2022-01-15 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.144730903621473,in_sample
2022-01-16 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.1437830253771555,in_sample
2022-01-17 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.058683767609124,in_sample
2022-01-18 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.074200101427784,in_sample
2022-01-19 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.008792653318103,in_sample
2022-01-20 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.9129270383953245,in_sample
2022-01-21 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.5053191847669716,in_sample
2022-01-22 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.3723034788575044,in_sample
2022-01-23 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.4864607381132706,in_sample
2022-01-24 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.526714288326278,in_sample
2022-01-25 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.554231626799646,in_sample
2022-01-26 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.540101985925211,in_sample
2022-01-27 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.573164171549603,in_sample
2022-01-28 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.6275550611405527,in_sample
2022-01-29 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.6712248222848585,in_sample
2022-01-30 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.6442800600098355,in_sample
2022-01-31 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.699038553143251,in_sample
2022-02-01 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.7222755236666436,in_sample
2022-02-02 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.5501677792608093,in_sample
2022-02-03 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.5884514748889256,in_sample
2022-02-04 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.998410259025774,in_sample
2022-02-05 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.9815399509027944,in_sample
2022-02-06 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.076487519282345,in_sample
2022-02-07 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.217816646666596,in_sample
2022-02-08 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.236252637940343,in_sample
2022-02-09 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.268635430630229,in_sample
2022-02-10 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.183298481566415,in_sample
2022-02-11 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.076934994798699,in_sample
2022-02-12 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.060948089953165,in_sample
2022-02-13 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.045672334369103,in_sample
2022-02-14 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.092249242900296,in_sample
2022-02-15 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.285141022149557,in_sample
2022-02-16 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.220771909700403,in_sample
2022-02-17 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.8965686807555695,in_sample
2022-02-18 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.8460568746192854,in_sample
2022-02-19 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.854313519630703,in_sample
2022-02-20 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.692211905158286,in_sample
2022-02-21 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.5592491264604305,in_sample
2022-02-22 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.677190200189961,in_sample
2022-02-23 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.5824793607932546,in_sample
2022-02-24 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.6871116465847997,in_sample
2022-02-25 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.77278636748999,in_sample
2022-02-26 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.762576227213633,in_sample
2022-02-27 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.6252253015167017,in_sample
2022-02-28 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.152861485637961,in_sample
2022-03-01 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.2721016818343225,in_sample
2022-03-02 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.223177692046387,in_sample
2022-03-03 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,4.084970307834286,in_sample
2022-03-04 00:00:00+00:00,3.1634502071610866,2.162269100532184,1.7353723866585982,1.5229958898979519,1.7438737766396397,2.035898661549958,2.194435185527829,3.7653091959586704,in_sample
